Geschäftstyp,Bewilligungsnummer,Richtung,Bewilligungsdatum,Bestimmungsland,Catch-All,AG (GKV),MTCR (GKV),NSGI (GKV),NSGII (GKV),WA (GKV),ML (GKV),Anhang 5.1,Anhang 5.2,Anhang 5.3,ChKV,Wert
DUAL_USE,43933,EXPORT,12/05/1997,Slowenien,,,,,,SL5A002.a,,,,,,255640
DUAL_USE,43933,EXPORT,12/05/1997,Slowenien,,,,,,SL5A002.a,,,,,,37600
DUAL_USE,43932,EXPORT,12/05/1997,Chile,,,,,,SL5A002.a,,,,,,9570
DUAL_USE,43936,EXPORT,12/08/1997,Indonesien,,,,,,SL5A002.a,,,,,,22267
DUAL_USE,43937,EXPORT,12/08/1997,Peru,,,,,,SL5A002.a,,,,,,456814
DUAL_USE,43938,EXPORT,12/08/1997,Brunei Darussalam,,,,,,5B001,,,,,,130686
DUAL_USE,43940,EXPORT,12/09/1997,Niederlande,,,,,,VL4A003.b,,,,,,1422882
DUAL_USE,43939,EXPORT,12/09/1997,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,179400
DUAL_USE,43942,EXPORT,12/10/1997,Brasilien,,,,,,SL5A002.a,,,,,,7100
DUAL_USE,43944,EXPORT,12/10/1997,Polen,,,,,(2B001.b3),,,,,,,1102000
DUAL_USE,43945,EXPORT,12/10/1997,Deutschland,,,,,1C216,,,,,,,3928
DUAL_USE,43941,EXPORT,12/10/1997,Mexiko,,,,,,SL5A002.a,,,,,,7100
DUAL_USE,43943,EXPORT,12/10/1997,Chile,,,,,,SL5A002.a,,,,,,7100
DUAL_USE,43948,EXPORT,12/11/1997,Argentinien,,,,,,,,,,,,1600
DUAL_USE,43946,EXPORT,12/11/1997,Irak,,,,,,,,,,,,565
DUAL_USE,43947,EXPORT,12/11/1997,Australien,,,,,,,ML01.a,,,,,3427
DUAL_USE,43949,EXPORT,12/12/1997,"Taiwan, Provinz von China",,,,,,,ML07.e,,,,,619586
DUAL_USE,43950,EXPORT,12/12/1997,Irak,,,,,,,,,,,,1325
DUAL_USE,43952,EXPORT,12/15/1997,Vereinigte Staaten,,,,,,,ML01.a,,,,,28960
DUAL_USE,43952,EXPORT,12/15/1997,Vereinigte Staaten,,,,,,,ML01.a,,,,,43440
DUAL_USE,43959,EXPORT,12/15/1997,Bahrain,,,,,,,,,,,,125
DUAL_USE,43954,EXPORT,12/15/1997,China,,,,,(2D002.a),,,,,,,50000
DUAL_USE,43956,EXPORT,12/15/1997,Rumänien,,,,,,,ML18.c,,,,,503754
DUAL_USE,43955,EXPORT,12/15/1997,Südafrika,,,,,,,,,,,,2520
DUAL_USE,43957,EXPORT,12/15/1997,"Korea, Republik",,,,,,(7B003),,,,,,599000
DUAL_USE,43951,EXPORT,12/15/1997,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,63718
DUAL_USE,43951,EXPORT,12/15/1997,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,2933
DUAL_USE,43960,EXPORT,12/15/1997,Indien,,,,,,,,,,,,22
DUAL_USE,43953,EXPORT,12/15/1997,China,,,,,(2D002.a),,,,,,,50000
DUAL_USE,43964,EXPORT,12/16/1997,Kolumbien,,,,,,SL5A002.a,,,,,,90490
DUAL_USE,43967,EXPORT,12/16/1997,"Slowakei, Slowakische Republik",,,,,,,ML18.c,,,,,9000
DUAL_USE,43963,EXPORT,12/16/1997,Katar,,,,,,SL5A002.a,,,,,,12000
DUAL_USE,43961,EXPORT,12/16/1997,Irak,,,,,,,,,,,,1463000
DUAL_USE,43961,EXPORT,12/16/1997,Irak,,,,,,,,,,,,799400
DUAL_USE,43961,EXPORT,12/16/1997,Irak,,,,,,,,,,,,175000
DUAL_USE,43968,EXPORT,12/16/1997,"Slowakei, Slowakische Republik",,,,,,,ML18.c,,,,,500
DUAL_USE,43962,EXPORT,12/16/1997,Vereinigte Arabische Emirate,,,,,,SL5A002.a,,,,,,100488
DUAL_USE,43965,EXPORT,12/16/1997,China,,,,,,SL5A002.a,,,,,,9223
DUAL_USE,43969,EXPORT,12/16/1997,Singapur,,,,,,5A001.d1a,,,,,,802325
DUAL_USE,43966,EXPORT,12/16/1997,China,,,,,,SL5A002.a,,,,,,203
DUAL_USE,43966,EXPORT,12/16/1997,China,,,,,,SL5A002.a,,,,,,6213
DUAL_USE,43970,EXPORT,12/17/1997,Jordanien,,,,,,4A003.d,,,,,,280000
DUAL_USE,43976,EXPORT,12/18/1997,Kuwait,,,,,,,ML22,,,,,5000
DUAL_USE,43973,EXPORT,12/18/1997,Malaysia,,,,,,SL5A002.a,,,,,,58900
DUAL_USE,43973,EXPORT,12/18/1997,Malaysia,,,,,,SL5A002.a,,,,,,292000
DUAL_USE,43974,EXPORT,12/18/1997,Angola,,,,,,SL5A002.a,,,,,,17610
DUAL_USE,43974,EXPORT,12/18/1997,Angola,,,,,,,,,,,,110880
DUAL_USE,43972,EXPORT,12/18/1997,Marokko,,,,,,SL5A002.a,,,,,,182875
DUAL_USE,43971,EXPORT,12/18/1997,Irak,,,,,,,,,,,,68875
DUAL_USE,43971,EXPORT,12/18/1997,Irak,,,,,,,,,,,,122525
DUAL_USE,43971,EXPORT,12/18/1997,Irak,,,,,,,,,,,,138620
DUAL_USE,43975,EXPORT,12/18/1997,Tunesien,,,,,,SL5A002.a,,,,,,243180
DUAL_USE,43979,EXPORT,12/19/1997,Polen,,,,,,,ML18.c,,,,,5000
DUAL_USE,43978,EXPORT,12/19/1997,Indien,,,,,,,,,,,,2100
DUAL_USE,43977,EXPORT,12/19/1997,Irak,,,,,,,,,,,,97362
DUAL_USE,43977,EXPORT,12/19/1997,Irak,,,,,,,,,,,,15704
DUAL_USE,43980,EXPORT,12/19/1997,Slowenien,,,,,,SL5A002.a,,,,,,640
DUAL_USE,43980,EXPORT,12/19/1997,Slowenien,,,,,,,,,,,,1480
DUAL_USE,43983,EXPORT,12/19/1997,"Korea, Republik",,,,,,(7B003),,,,,,420000
DUAL_USE,43981,EXPORT,12/19/1997,Hong Kong,,,,,,SL5A002.a,,,,,,36631
DUAL_USE,43982,EXPORT,12/19/1997,Belgien,,,,,,5A001.c1,,,,,,181904
DUAL_USE,43993,EXPORT,12/22/1997,Malaysia,,,,0C004,,,,,,,,143
DUAL_USE,43993,EXPORT,12/22/1997,Malaysia,,,,0C004,,,,,,,,58
DUAL_USE,43991,EXPORT,12/22/1997,Tunesien,,,,0C004,,,,,,,,232
DUAL_USE,43984,EXPORT,12/22/1997,Israel,,,,0C004,,,,,,,,138
DUAL_USE,43985,EXPORT,12/22/1997,Brasilien,,,,0C004,,,,,,,,2093
DUAL_USE,43986,EXPORT,12/22/1997,Malaysia,,,,0C004,,,,,,,,39
DUAL_USE,43990,EXPORT,12/22/1997,Thailand,,,,0C004,,,,,,,,1680
DUAL_USE,43990,EXPORT,12/22/1997,Thailand,,,,0C004,,,,,,,,990
DUAL_USE,43988,EXPORT,12/22/1997,Singapur,,,,0C004,,,,,,,,71
DUAL_USE,43988,EXPORT,12/22/1997,Singapur,,,,0C004,,,,,,,,113
DUAL_USE,43988,EXPORT,12/22/1997,Singapur,,,,0C004,,,,,,,,129
DUAL_USE,43992,EXPORT,12/22/1997,Malaysia,,,,0C004,,,,,,,,39
DUAL_USE,43987,EXPORT,12/22/1997,Malaysia,,,,0C004,,,,,,,,141
DUAL_USE,43987,EXPORT,12/22/1997,Malaysia,,,,0C004,,,,,,,,1075
DUAL_USE,43987,EXPORT,12/22/1997,Malaysia,,,,0C004,,,,,,,,143
DUAL_USE,43987,EXPORT,12/22/1997,Malaysia,,,,0C004,,,,,,,,107
DUAL_USE,43987,EXPORT,12/22/1997,Malaysia,,,,0C004,,,,,,,,161
DUAL_USE,43987,EXPORT,12/22/1997,Malaysia,,,,0C004,,,,,,,,58
DUAL_USE,43989,EXPORT,12/22/1997,Thailand,,,,0C201,,,,,,,,37
DUAL_USE,43994,EXPORT,12/23/1997,Hong Kong,,,,,,3A002.g1,,,,,,22980
DUAL_USE,43996,EXPORT,12/23/1997,Singapur,,,,,,,ML18.c,,,,,10000
DUAL_USE,43997,EXPORT,12/23/1997,Rumänien,,,,,,,ML18.c,,,,,1501864
DUAL_USE,43995,EXPORT,12/23/1997,Kroatien (Hrvatska),,,,,,4A003.b,,,,,,75500
DUAL_USE,44000,EXPORT,12/24/1997,Indien,,,,,,,ML22,,,,,1000
DUAL_USE,44003,EXPORT,12/24/1997,Irak,,,,,,,,,,,,29585
DUAL_USE,43999,EXPORT,12/24/1997,Sri Lanka,,,,,,,ML11,,,,,166250
DUAL_USE,44002,EXPORT,12/24/1997,Kolumbien,,,,,,SL5A002.a,,,,,,7100
DUAL_USE,43998,EXPORT,12/24/1997,Oman,,,,,,SL5A002.a,,,,,,339525
DUAL_USE,43998,EXPORT,12/24/1997,Oman,,,,,,,ML11,,,,,610458
DUAL_USE,44001,EXPORT,12/24/1997,Ecuador,,,,,,SL5A002.a,,,,,,7100
DUAL_USE,44005,EXPORT,12/29/1997,Irak,,,,,,,,,,,,1274650
DUAL_USE,44006,EXPORT,12/30/1997,Russische Föderation,,,,,,SL4A003.b,,,,,,1700000
DUAL_USE,44007,EXPORT,12/30/1997,Chile,,,,,,SL5A002.a,,,,,,42020
DUAL_USE,44008,EXPORT,01/07/1998,Italien,,,,,,,,,,,,3233
DUAL_USE,44014,EXPORT,01/09/1998,Argentinien,,,,0C201,,,,,,,,46
DUAL_USE,44012,EXPORT,01/09/1998,Belgien,,,,0C004,,,,,,,,2780
DUAL_USE,44016,EXPORT,01/09/1998,Italien,,,,,1C216,,,,,,,2579
DUAL_USE,44009,EXPORT,01/09/1998,Diverse,,,,0C004,,,,,,,,900000
DUAL_USE,44010,EXPORT,01/09/1998,Tunesien,,,,,,,,,,,,76
DUAL_USE,44010,EXPORT,01/09/1998,Tunesien,,,,,,,,,,,,145
DUAL_USE,44010,EXPORT,01/09/1998,Tunesien,,,,,,,,,,,,87
DUAL_USE,44010,EXPORT,01/09/1998,Tunesien,,,,,,,,,,,,88
DUAL_USE,44010,EXPORT,01/09/1998,Tunesien,,,,,,,,,,,,14
DUAL_USE,44010,EXPORT,01/09/1998,Tunesien,,,,,,,,,,,,28
DUAL_USE,44010,EXPORT,01/09/1998,Tunesien,,,,,,,,,,,,139
DUAL_USE,44010,EXPORT,01/09/1998,Tunesien,,,,,,,,,,,,33
DUAL_USE,44010,EXPORT,01/09/1998,Tunesien,,,,,,,,,,,,116
DUAL_USE,44015,EXPORT,01/09/1998,Singapur,,,,0C004,,,,,,,,140
DUAL_USE,44015,EXPORT,01/09/1998,Singapur,,,,0C004,,,,,,,,79
DUAL_USE,44015,EXPORT,01/09/1998,Singapur,,,,0C004,,,,,,,,92
DUAL_USE,44013,EXPORT,01/09/1998,Indien,,,,0C004,,,,,,,,80
DUAL_USE,44011,EXPORT,01/09/1998,China,,,,0C004,,,,,,,,186
DUAL_USE,44011,EXPORT,01/09/1998,China,,,,0C004,,,,,,,,186
DUAL_USE,44011,EXPORT,01/09/1998,China,,,,0C004,,,,,,,,186
DUAL_USE,44018,EXPORT,01/13/1998,Ungarn,,,,,,,,,,,,30800
DUAL_USE,44021,EXPORT,01/14/1998,Großbritannien (Vereinigtes Königreich),,,,,,(7B003),,,,,,393624
DUAL_USE,44022,EXPORT,01/14/1998,Deutschland,,,,,,(7B003),,,,,,230000
DUAL_USE,44019,EXPORT,01/14/1998,Diverse,,,,0C004,,,,,,,,1500000
DUAL_USE,44017,EXPORT,01/14/1998,Irak,,,,,,,,,,,,1408568
DUAL_USE,44020,EXPORT,01/14/1998,Diverse,,,,0C004,,,,,,,,20000
DUAL_USE,44025,EXPORT,01/15/1998,Türkei,,,,,(2B001.a),,,,,,,130000
DUAL_USE,44024,EXPORT,01/15/1998,Thailand,,,,0C004,,,,,,,,960
DUAL_USE,44026,EXPORT,01/15/1998,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,4693
DUAL_USE,44026,EXPORT,01/15/1998,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,27480
DUAL_USE,44023,EXPORT,01/15/1998,Belgien,,,,,,SL5A002.a,,,,,,13500
DUAL_USE,44023,EXPORT,01/15/1998,Belgien,,,,,,SL5A002.a,,,,,,12000
DUAL_USE,44028,EXPORT,01/16/1998,Japan,,,,,(2B001.a),,,,,,,185000
DUAL_USE,44027,EXPORT,01/16/1998,Japan,,,,,(2B001.a),,,,,,,160000
DUAL_USE,44029,EXPORT,01/16/1998,Türkei,,,,,,4A003.b,,,,,,98000
DUAL_USE,44029,EXPORT,01/16/1998,Türkei,,,,,,4A003.b,,,,,,223000
DUAL_USE,44032,EXPORT,01/19/1998,Oman,,,,,,,ML22,,,,,5000
DUAL_USE,44030,EXPORT,01/19/1998,Slowenien,,,,,,6A002.c1,,,,,,11564
DUAL_USE,44034,EXPORT,01/19/1998,Belgien,,,,,,SL5A002.a,,,,,,8000
DUAL_USE,44033,EXPORT,01/19/1998,Singapur,,,,,,SL5A002.a,,,,,,965524
DUAL_USE,44031,EXPORT,01/19/1998,Singapur,,,,,,,ML21.a,,,,,800
DUAL_USE,44038,EXPORT,01/20/1998,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,3329
DUAL_USE,44038,EXPORT,01/20/1998,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,15296
DUAL_USE,44035,EXPORT,01/20/1998,Irak,,,,,,,,,,,,226330
DUAL_USE,44036,EXPORT,01/20/1998,Irak,,,,,,,,,,,,74309
DUAL_USE,44037,EXPORT,01/20/1998,Niederlande,,,,,1C216,,,,,,,1077
DUAL_USE,44039,EXPORT,01/21/1998,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,37680
DUAL_USE,44041,EXPORT,01/22/1998,Deutschland,,,,,,,ML01.a,,,,,43000
DUAL_USE,44040,EXPORT,01/22/1998,Frankreich,,,,,(2B001.a),,,,,,,160000
DUAL_USE,44042,EXPORT,01/22/1998,Deutschland,,,,,1C216,,,,,,,1600
DUAL_USE,44043,EXPORT,01/23/1998,China,,,,,(2D002.a),,,,,,,50000
DUAL_USE,44044,EXPORT,01/23/1998,Tunesien,,,,0C004,,,,,,,,1349
DUAL_USE,44044,EXPORT,01/23/1998,Tunesien,,,,0C004,,,,,,,,58
DUAL_USE,44044,EXPORT,01/23/1998,Tunesien,,,,0C004,,,,,,,,100
DUAL_USE,44044,EXPORT,01/23/1998,Tunesien,,,,0C004,,,,,,,,182
DUAL_USE,44044,EXPORT,01/23/1998,Tunesien,,,,0C004,,,,,,,,84
DUAL_USE,44045,EXPORT,01/23/1998,Singapur,,,,0C004,,,,,,,,160
DUAL_USE,44046,EXPORT,01/26/1998,Irak,,,,,,,,,,,,218400
DUAL_USE,44046,EXPORT,01/26/1998,Irak,,,,,,,,,,,,52290
DUAL_USE,44046,EXPORT,01/26/1998,Irak,,,,,,,,,,,,746200
DUAL_USE,44046,EXPORT,01/26/1998,Irak,,,,,,,,,,,,724000
DUAL_USE,44046,EXPORT,01/26/1998,Irak,,,,,,,,,,,,226520
DUAL_USE,44046,EXPORT,01/26/1998,Irak,,,,,,,,,,,,559200
DUAL_USE,44046,EXPORT,01/26/1998,Irak,,,,,,,,,,,,586040
DUAL_USE,44049,EXPORT,01/26/1998,Irak,,,,,,,,,,,,2402784
DUAL_USE,44047,EXPORT,01/26/1998,Saudi-Arabien,,,,,,SL5A002.a,,,,,,26000
DUAL_USE,44048,EXPORT,01/26/1998,Singapur,,,,,,SL5A002.a,,,,,,105533
DUAL_USE,44053,EXPORT,01/27/1998,Malaysia,,,,,,SL5A002.a,,,,,,36435
DUAL_USE,44053,EXPORT,01/27/1998,Malaysia,,,,,,SL5A002.a,,,,,,35565
DUAL_USE,44051,EXPORT,01/27/1998,Indien,,,,,(2D002.a),,,,,,,50200
DUAL_USE,44050,EXPORT,01/27/1998,Indien,,,,,(2D002.a),,,,,,,50000
DUAL_USE,44052,EXPORT,01/27/1998,Belgien,,,,,,SL5A002.a,,,,,,40000
DUAL_USE,44057,EXPORT,01/28/1998,Russische Föderation,,,,,(2B001.a1),,,,,,,295280
DUAL_USE,44059,EXPORT,01/28/1998,Polen,,,,,,,ML18.c,,,,,5000
DUAL_USE,44054,EXPORT,01/28/1998,Irak,,,,,,,,,,,,6166
DUAL_USE,44058,EXPORT,01/28/1998,Russische Föderation,,,,,(2B001.b1a),,,,,,,494290
DUAL_USE,44055,EXPORT,01/28/1998,Israel,,,,,,,ML15.d,,,,,702638
DUAL_USE,44056,EXPORT,01/28/1998,Botswana,,,,,,SL5A002.a,,,,,,782
DUAL_USE,44064,EXPORT,01/29/1998,Singapur,,,,0C004,,,,,,,,40
DUAL_USE,44060,EXPORT,01/29/1998,Großbritannien (Vereinigtes Königreich),,,1C111.a2d,,,,,,,,,19050
DUAL_USE,44065,EXPORT,01/29/1998,Hong Kong,,,,0C004,,,,,,,,775
DUAL_USE,44065,EXPORT,01/29/1998,Hong Kong,,,,0C003,,,,,,,,25
DUAL_USE,44063,EXPORT,01/29/1998,Singapur,,,,0C004,,,,,,,,79
DUAL_USE,44063,EXPORT,01/29/1998,Singapur,,,,0C004,,,,,,,,92
DUAL_USE,44063,EXPORT,01/29/1998,Singapur,,,,0C004,,,,,,,,140
DUAL_USE,44062,EXPORT,01/29/1998,Chile,,,,0C004,,,,,,,,70
DUAL_USE,44061,EXPORT,01/29/1998,Russische Föderation,,,,,1B231.b2,,,,,,,45000
DUAL_USE,44071,EXPORT,01/30/1998,China,,,,,,SL5A002.a,,,,,,4620
DUAL_USE,44071,EXPORT,01/30/1998,China,,,,,,SL5A002.a,,,,,,32090
DUAL_USE,44068,EXPORT,01/30/1998,Großbritannien (Vereinigtes Königreich),,,1C011.a,,,,,,,,,12800
DUAL_USE,44066,EXPORT,01/30/1998,Irak,,,,,,,,,,,,2447877
DUAL_USE,44075,EXPORT,01/30/1998,Irland,,,,,,,,,,,,4875
DUAL_USE,44069,EXPORT,01/30/1998,Großbritannien (Vereinigtes Königreich),,,1C011.a,,,,,,,,,8400
DUAL_USE,44073,EXPORT,01/30/1998,Belgien,,,,,,,ML01.a,,,,,1333
DUAL_USE,44073,EXPORT,01/30/1998,Belgien,,,,,,,ML01.a,,,,,900
DUAL_USE,44074,EXPORT,01/30/1998,Belgien,,,,,,,ML01.a,,,,,5034
DUAL_USE,44067,EXPORT,01/30/1998,Großbritannien (Vereinigtes Königreich),,,1C111.a2d,,,,,,,,,22200
DUAL_USE,44070,EXPORT,01/30/1998,Rumänien,,,,,,,ML22,,,,,900
DUAL_USE,44072,EXPORT,01/30/1998,Mexiko,,,,,,5A001.b1,,,,,,60321
DUAL_USE,44076,EXPORT,02/02/1998,Vereinigte Arabische Emirate,,,,,,,ML11,,,,,14100
DUAL_USE,44077,EXPORT,02/03/1998,Frankreich,,,,,,,,,,,,1480
DUAL_USE,44078,EXPORT,02/04/1998,Saudi-Arabien,,,,,,SL5A002.a,,,,,,18452
DUAL_USE,44078,EXPORT,02/04/1998,Saudi-Arabien,,,,,,SL5A002.a,,,,,,50078
DUAL_USE,44083,EXPORT,02/05/1998,Russische Föderation,,,,,(2B001.b),,,,,,,270980
DUAL_USE,44083,EXPORT,02/05/1998,Russische Föderation,,,,,,,,,,,,234878
DUAL_USE,44080,EXPORT,02/05/1998,Vereinigte Arabische Emirate,,,,,,4A003.d,,,,,,310000
DUAL_USE,44079,EXPORT,02/05/1998,Russische Föderation,,,,,(2B001.a),2B001.a,,,,,,135000
DUAL_USE,44081,EXPORT,02/05/1998,Deutschland,,,,,1C216,,,,,,,1974
DUAL_USE,44082,EXPORT,02/05/1998,Russische Föderation,,,,,(2B001.a),,,,,,,199592
DUAL_USE,44086,EXPORT,02/09/1998,Polen,,,,,,4A003.b,,,,,,350000
DUAL_USE,44088,EXPORT,02/09/1998,Frankreich,,,,,,(7B003),,,,,,9000
DUAL_USE,44090,EXPORT,02/09/1998,Ägypten,,,,,,4A003.d,,,,,,155000
DUAL_USE,44085,EXPORT,02/09/1998,Irak,,,,,,,,,,,,8335
DUAL_USE,44087,EXPORT,02/09/1998,Deutschland,,,,,1C216,,,,,,,2935
DUAL_USE,44084,EXPORT,02/09/1998,Diverse,,,,0C201,,,,,,,,10000
DUAL_USE,44089,EXPORT,02/09/1998,Kuwait,,,,,,,ML07.e,,,,,12900
DUAL_USE,44091,EXPORT,02/10/1998,Luxemburg,,,,,,SL5A002.a,,,,,,9860
DUAL_USE,44092,EXPORT,02/10/1998,Monaco,,,,,,SL5A002.a,,,,,,9860
DUAL_USE,44094,EXPORT,02/11/1998,Botswana,,,,,,SL5A002.a,,,,,,33250
DUAL_USE,44097,EXPORT,02/11/1998,Rumänien,,,,,,,ML22,,,,,7680
DUAL_USE,44095,EXPORT,02/11/1998,Thailand,,,,,,SL5A002.a,,,,,,23814
DUAL_USE,44093,EXPORT,02/11/1998,Singapur,,,,,,SL5A002.a,,,,,,4100
DUAL_USE,44093,EXPORT,02/11/1998,Singapur,,,,,,SL5A002.a,,,,,,1900
DUAL_USE,44093,EXPORT,02/11/1998,Singapur,,,,,,SL5A002.a,,,,,,1340
DUAL_USE,44093,EXPORT,02/11/1998,Singapur,,,,,,SL5A002.a,,,,,,23010
DUAL_USE,44096,EXPORT,02/11/1998,Großbritannien (Vereinigtes Königreich),,,,,1C235,,,,,,,4300
DUAL_USE,44098,EXPORT,02/11/1998,Kuwait,,,,,,,ML07.e,,,,,28750000
DUAL_USE,44098,EXPORT,02/11/1998,Kuwait,,,,,,,ML07.e,,,,,3300000
DUAL_USE,44100,EXPORT,02/12/1998,Großbritannien (Vereinigtes Königreich),,,1C111.a2d,,,,,,,,,13600
DUAL_USE,44099,EXPORT,02/12/1998,Irak,,,,,,,,,,,,15051
DUAL_USE,44101,EXPORT,02/12/1998,Großbritannien (Vereinigtes Königreich),,,1C111.a2d,,,,,,,,,19050
DUAL_USE,44107,EXPORT,02/13/1998,Irak,,,,,,,,,,,,129735
DUAL_USE,44114,EXPORT,02/13/1998,Irak,,,,,,,,,,,,128671
DUAL_USE,44114,EXPORT,02/13/1998,Irak,,,,,,,,,,,,2619050
DUAL_USE,44114,EXPORT,02/13/1998,Irak,,,,,,,,,,,,16783
DUAL_USE,44106,EXPORT,02/13/1998,Irak,,,,,,,,,,,,5204
DUAL_USE,44106,EXPORT,02/13/1998,Irak,,,,,,,,,,,,1302
DUAL_USE,44105,EXPORT,02/13/1998,Irak,,,,,,,,,,,,3534
DUAL_USE,44102,EXPORT,02/13/1998,Singapur,,,,,,SL5A002.a,,,,,,6160
DUAL_USE,44108,EXPORT,02/13/1998,Irak,,,,,,,,,,,,38116
DUAL_USE,44115,EXPORT,02/13/1998,Irak,,,,,,,,,,,,132250
DUAL_USE,44115,EXPORT,02/13/1998,Irak,,,,,,,,,,,,4232
DUAL_USE,44115,EXPORT,02/13/1998,Irak,,,,,,,,,,,,237327
DUAL_USE,44115,EXPORT,02/13/1998,Irak,,,,,,,,,,,,1228290
DUAL_USE,44104,EXPORT,02/13/1998,Italien,,1C351.d1,,,,,,,,,,3256
DUAL_USE,44109,EXPORT,02/13/1998,Irak,,,,,,,,,,,,172980
DUAL_USE,44109,EXPORT,02/13/1998,Irak,,,,,,,,,,,,424080
DUAL_USE,44113,EXPORT,02/13/1998,Irak,,,,,,,,,,,,1674
DUAL_USE,44113,EXPORT,02/13/1998,Irak,,,,,,,,,,,,7533
DUAL_USE,44111,EXPORT,02/13/1998,Irak,,,,,,,,,,,,256680
DUAL_USE,44111,EXPORT,02/13/1998,Irak,,,,,,,,,,,,1060
DUAL_USE,44103,EXPORT,02/13/1998,Singapur,,,,,,SL5A002.a,,,,,,17503
DUAL_USE,44110,EXPORT,02/13/1998,Irak,,,,,,,,,,,,27900
DUAL_USE,44110,EXPORT,02/13/1998,Irak,,,,,,,,,,,,2790
DUAL_USE,44112,EXPORT,02/13/1998,Irak,,,,,,,,,,,,3069
DUAL_USE,44112,EXPORT,02/13/1998,Irak,,,,,,,,,,,,352
DUAL_USE,44123,EXPORT,02/16/1998,Brasilien,,,,0C004,,,,,,,,3798
DUAL_USE,44123,EXPORT,02/16/1998,Brasilien,,,,0C004,,,,,,,,1598
DUAL_USE,44123,EXPORT,02/16/1998,Brasilien,,,,0C004,,,,,,,,1995
DUAL_USE,44117,EXPORT,02/16/1998,Südafrika,,2B350.e5,,,,,,,,,,264100
DUAL_USE,44119,EXPORT,02/16/1998,Südafrika,,,,,,,,,,,,30
DUAL_USE,44118,EXPORT,02/16/1998,Thailand,,,,,(2D002.a),,,,,,,50000
DUAL_USE,44125,EXPORT,02/16/1998,Irak,,,,,,,,,,,,1800
DUAL_USE,44125,EXPORT,02/16/1998,Irak,,,,,,,,,,,,2250
DUAL_USE,44121,EXPORT,02/16/1998,Brasilien,,,,,,,,,,,,562
DUAL_USE,44122,EXPORT,02/16/1998,Indien,,,,,,,,,,,,70
DUAL_USE,44124,EXPORT,02/16/1998,Irak,,,,,,,,,,,,91350
DUAL_USE,44120,EXPORT,02/16/1998,Slowenien,,,,,,,,,,,,10
DUAL_USE,44116,EXPORT,02/16/1998,Israel,,,,,,,,,,,,73000
DUAL_USE,44126,EXPORT,02/16/1998,Irak,,,,,,,,,,,,8110
DUAL_USE,44127,EXPORT,02/17/1998,Deutschland,,,,,,,,,,,,4000
DUAL_USE,44129,EXPORT,02/18/1998,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,1602
DUAL_USE,44129,EXPORT,02/18/1998,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,18721
DUAL_USE,44128,EXPORT,02/18/1998,Irak,,,,,,,,,,,,49104
DUAL_USE,44135,EXPORT,02/19/1998,Kuwait,,,,,,,ML07.e,,,,,35000
DUAL_USE,44135,EXPORT,02/19/1998,Kuwait,,,,,,,ML07.e,,,,,8100
DUAL_USE,44133,EXPORT,02/19/1998,Russische Föderation,,,,,(2B201.a1),,,,,,,1933838
DUAL_USE,44132,EXPORT,02/19/1998,Indien,,,,,,SL5A002.a,,,,,,6213
DUAL_USE,44132,EXPORT,02/19/1998,Indien,,,,,,SL5A002.a,,,,,,6213
DUAL_USE,44134,EXPORT,02/19/1998,Rumänien,,,,,,,ML18.c,,,,,50000
DUAL_USE,44131,EXPORT,02/19/1998,Frankreich,,,,,,,,,,,,7700
DUAL_USE,44130,EXPORT,02/19/1998,Singapur,,,,,,SL5A002.a,,,,,,9597
DUAL_USE,44136,EXPORT,02/23/1998,Belgien,,,,,,,ML01.a,,,,,1410
DUAL_USE,44136,EXPORT,02/23/1998,Belgien,,,,,,,ML01.a,,,,,1255
DUAL_USE,44136,EXPORT,02/23/1998,Belgien,,,,,,,ML01.a,,,,,1573
DUAL_USE,44136,EXPORT,02/23/1998,Belgien,,,,,,,ML01.a,,,,,1848
DUAL_USE,44138,EXPORT,02/23/1998,Belgien,,,,,,,ML01.a,,,,,2100
DUAL_USE,44138,EXPORT,02/23/1998,Belgien,,,,,,,ML01.a,,,,,2009
DUAL_USE,44141,EXPORT,02/23/1998,"Taiwan, Provinz von China",,2B350.g2,,,,,,,,,,84669
DUAL_USE,44137,EXPORT,02/23/1998,Belgien,,,,,,,ML01.a,,,,,2908
DUAL_USE,44137,EXPORT,02/23/1998,Belgien,,,,,,,ML01.a,,,,,4012
DUAL_USE,44140,EXPORT,02/23/1998,Belgien,,,,,,SL5A002.a,,,,,,17500
DUAL_USE,44139,EXPORT,02/23/1998,Niederlande,,,,,(2B001.a),,,,,,,105000
DUAL_USE,44142,EXPORT,02/24/1998,Irak,,,,,,,,,,,,1161995
DUAL_USE,44144,EXPORT,02/25/1998,Belgien,,,,,,,ML10.g,,,,,202102
DUAL_USE,44147,EXPORT,02/25/1998,Kuwait,,,,,,,ML22,,,,,320
